DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMA MEDIO,FECHA HECHO,GENERO,AGRUPA EDAD,CANTIDAD
SANTANDER,ALBANIA,68020000,ARMA BLANCA / CORTOPUNZANTE,7/1/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,7/1/2017,MASCULINO,ADULTOS,3
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,GRANADA,5313000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,5647000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,MALAMBO,8433000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
BOLÍVAR,SAN JACINTO DEL CAUCA,13655000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,2
CAQUETÁ,CARTAGENA DEL CHAIRÁ,18150000,ARMA DE FUEGO,7/1/2017,FEMENINO,ADULTOS,1
CAQUETÁ,PUERTO RICO,18592000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADOLESCENTES,1
CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
GUAJIRA,ALBANIA,44035000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
META,ACACÍAS,50006000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADOLESCENTES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,4
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,7/1/2017,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,7/1/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,CONTUNDENTES,7/1/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CALDAS,5129000,CONTUNDENTES,7/1/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,5604000,CONTUNDENTES,7/1/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,7/1/2017,FEMENINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,7/1/2017,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,7/1/2017,FEMENINO,ADULTOS,1
ANTIOQUIA,BARBOSA,5079000,CUERDA/SOGA/CADENA,7/1/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,5034000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,2
BOLÍVAR,SANTA ROSA,13683000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,1
BOLÍVAR,TURBANÁ,13838000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,1
CAQUETÁ,SAN JOSÉ DEL FRAGUA,18610000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,1
CAUCA,BUENOS AIRES,19110000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,1
RISARALDA,SANTA ROSA DE CABAL,66682000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,2
VALLE,ZARZAL,76895000,ARMA BLANCA / CORTOPUNZANTE,7/2/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,BRICEÑO,5107000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CAÑASGORDAS,5138000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CAREPA,5147000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,CIUDAD BOLÍVAR,5101000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,PUERTO BERRÍO,5579000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,ZARAGOZA,5895000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
ARAUCA,FORTUL,81300000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,MALAMBO,8433000,ARMA DE FUEGO,7/2/2017,FEMENINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
BOLÍVAR,MOMPÓS,13468000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
CAQUETÁ,SAN JOSÉ DEL FRAGUA,18610000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
CAUCA,LÓPEZ,19418000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,7/2/2017,FEMENINO,ADULTOS,1
CHOCÓ,RIOSUCIO,27615000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
CÓRDOBA,CIÉNAGA DE ORO,23189000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,FACATATIVÁ,25269000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,3
GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),95001000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
META,GUAMAL,50318000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADOLESCENTES,1
NARIÑO,BARBACOAS,52079000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
QUINDÍO,CALARCA,63130000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,73449000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
VALLE,ANDALUCÍA,76036000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,2
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,7
VALLE,FLORIDA,76275000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADOLESCENTES,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,7/2/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CALDAS,5129000,CONTUNDENTES,7/2/2017,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,7/2/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,CONTUNDENTES,7/2/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,PUERTO BERRÍO,5579000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,MASCULINO,ADULTOS,1
BOLÍVAR,ARJONA,13052000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,MASCULINO,ADULTOS,1
BOLÍVAR,MOMPÓS,13468000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,MASCULINO,ADOLESCENTES,1
CAUCA,CAJIBÍO,19130000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,MASCULINO,ADULTOS,1
CAUCA,CORINTO,19212000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,LA CALERA,25377000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,MASCULINO,ADULTOS,1
HUILA,GUADALUPE,41319000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,FEMENINO,ADULTOS,1
NARIÑO,PASTO (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,MASCULINO,ADULTOS,1
TOLIMA,VILLAHERMOSA,73870000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,7/3/2017,MASCULINO,ADULTOS,2
ANTIOQUIA,ITAGUI,5360000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADOLESCENTES,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,1
BOLÍVAR,ARJONA,13052000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,3
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,1
TOLIMA,GUAMO,73319000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/3/2017,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,2
VALLE,EL ÁGUILA,76243000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,1
VALLE,LA UNIÓN,76400000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADOLESCENTES,2
VALLE,SAN PEDRO,76670000,ARMA DE FUEGO,7/3/2017,FEMENINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,ARMA DE FUEGO,7/3/2017,MASCULINO,ADULTOS,2
ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,7/3/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA BLANCA / CORTOPUNZANTE,7/4/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,REMEDIOS,5604000,ARMA BLANCA / CORTOPUNZANTE,7/4/2017,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,7/4/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,7/4/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CISNEROS,5190000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,2
CAQUETÁ,FLORENCIA (CT),18001000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,1
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,1
HUILA,AGRADO,41013000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,1
NARIÑO,GUACHUCAL,52317000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,1
NARIÑO,PUPIALES,52585000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADOLESCENTES,1
SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,2
VALLE,CARTAGO,76147000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,ARMA DE FUEGO,7/4/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,COPACABANA,5212000,CONTUNDENTES,7/4/2017,FEMENINO,MENORES,1
ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,7/4/2017,FEMENINO,ADULTOS,1
VALLE,FLORIDA,76275000,CONTUNDENTES,7/4/2017,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,7/5/2017,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,ARBOLETES,5051000,ARMA DE FUEGO,7/5/2017,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
BOYACÁ,PUERTO BOYACÁ,15572000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
CHOCÓ,ISTMINA,27361000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
GUAJIRA,FONSECA,44279000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
HUILA,GUADALUPE,41319000,ARMA DE FUEGO,7/5/2017,FEMENINO,ADULTOS,1
META,PUERTO LÓPEZ,50573000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,7/5/2017,FEMENINO,ADULTOS,1
NARIÑO,IPIALES,52356000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,73268000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
VALLE,BOLÍVAR,76100000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADOLESCENTES,2
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,ARMA DE FUEGO,7/5/2017,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,7/5/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,7/6/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,7/6/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,7/6/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADOLESCENTES,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADULTOS,1
SANTANDER,GUACA,68318000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADOLESCENTES,1
SANTANDER,GUACA,68318000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,73268000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADULTOS,2
VALLE,YUMBO,76892000,ARMA DE FUEGO,7/6/2017,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,CUERDA/SOGA/CADENA,7/6/2017,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA BLANCA / CORTOPUNZANTE,7/7/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CAREPA,5147000,ARMA BLANCA / CORTOPUNZANTE,7/7/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,7/7/2017,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA BLANCA / CORTOPUNZANTE,7/7/2017,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,7/7/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,CHIGORODÓ,5172000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,5380000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
BOLÍVAR,TURBACO,13836000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PUERTO SANTANDER,54553000,ARMA DE FUEGO,7/7/2017,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,PUERTO SANTANDER,54553000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
SANTANDER,SABANA DE TORRES,68655000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,5
VALLE,FLORIDA,76275000,ARMA DE FUEGO,7/7/2017,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,7/7/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA BLANCA / CORTOPUNZANTE,7/8/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,7/8/2017,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,7/8/2017,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,7/8/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,7/8/2017,MASCULINO,ADULTOS,1
HUILA,LA PLATA,41396000,ARMA BLANCA / CORTOPUNZANTE,7/8/2017,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA BLANCA / CORTOPUNZANTE,7/8/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,5045000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,7/8/2017,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,CÁCERES,5120000,ARMA DE FUEGO,7/8/2017,FEMENINO,ADULTOS,1
ANTIOQUIA,COPACABANA,5212000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,7/8/2017,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,SAN JUAN DE URABÁ,5659000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
BOLÍVAR,SAN PABLO,13670000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
CALDAS,BELALCÁZAR,17088000,ARMA DE FUEGO,7/8/2017,FEMENINO,ADULTOS,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
CAUCA,CORINTO,19212000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
CESAR,PAILITAS,20517000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADOLESCENTES,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,3
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,2
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,7/8/2017,FEMENINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,2
META,GUAMAL,50318000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
NARIÑO,POLICARPA,52540000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,2
NARIÑO,ROBERTO PAYÁN,52621000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,3
NORTE DE SANTANDER,SANTIAGO,54680000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,7/8/2017,MASCULINO,ADULTOS,1
